condition,image_a,image_b,person_a,person_b,same_person,score,over_threshold
diff_face_same_clothes_full,diff_face_same_clothes_full/socB_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,socB,socB,True,0.986282229423523,True
diff_face_same_clothes_full,diff_face_same_clothes_full/socB_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,socB,socC,False,0.8432629704475403,True
diff_face_same_clothes_full,diff_face_same_clothes_full/socB_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,socB,socC,False,0.8655873537063599,True
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01-crop.jpg,same_all_diff_angle/modelB_test01.png,socB,modelB,False,0.42617154121398926,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01-crop.jpg,same_all_diff_angle/modelB_test02.png,socB,modelB,False,0.47415071725845337,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01-crop.jpg,same_all_diff_angle/modelB_test03.png,socB,modelB,False,0.45903390645980835,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socB_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,socB,modelA,False,0.42590001225471497,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socB_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,socB,modelA,False,0.37388181686401367,False
diff_face_same_clothes_full,diff_face_same_clothes_full/socB_01.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,socB,socC,False,0.8587363958358765,True
diff_face_same_clothes_full,diff_face_same_clothes_full/socB_01.jpg,diff_face_same_clothes_full/socC_01.webp,socB,socC,False,0.878948450088501,True
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01.jpg,same_all_diff_angle/modelB_test01.png,socB,modelB,False,0.4673846364021301,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01.jpg,same_all_diff_angle/modelB_test02.png,socB,modelB,False,0.5216395854949951,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socB_01.jpg,same_all_diff_angle/modelB_test03.png,socB,modelB,False,0.4873838424682617,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socB_01.jpg,same_face_diff_clothes/modelA_test01.png,socB,modelA,False,0.42772307991981506,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socB_01.jpg,same_face_diff_clothes/modelA_test02.png,socB,modelA,False,0.38542306423187256,False
diff_face_same_clothes_full,diff_face_same_clothes_full/socC_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,socC,socC,True,0.9818159341812134,True
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01-crop.jpg,same_all_diff_angle/modelB_test01.png,socC,modelB,False,0.5612892508506775,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01-crop.jpg,same_all_diff_angle/modelB_test02.png,socC,modelB,False,0.5756450891494751,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01-crop.jpg,same_all_diff_angle/modelB_test03.png,socC,modelB,False,0.5637902021408081,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socC_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,socC,modelA,False,0.4108101725578308,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socC_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,socC,modelA,False,0.3308786153793335,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01.webp,same_all_diff_angle/modelB_test01.png,socC,modelB,False,0.5250760316848755,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01.webp,same_all_diff_angle/modelB_test02.png,socC,modelB,False,0.5563063621520996,False
diff_face_same_clothes_full × same_all_diff_angle,diff_face_same_clothes_full/socC_01.webp,same_all_diff_angle/modelB_test03.png,socC,modelB,False,0.5373797416687012,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socC_01.webp,same_face_diff_clothes/modelA_test01.png,socC,modelA,False,0.4019406735897064,False
diff_face_same_clothes_full × same_face_diff_clothes,diff_face_same_clothes_full/socC_01.webp,same_face_diff_clothes/modelA_test02.png,socC,modelA,False,0.3298555314540863,False
